match_id,team,position_bin,progressive_actions,team_progressive_actions,progressive_share,outcome,outcome_binary
7480,OL Reign,Center Back,49,228,0.2149122807017544,Win,Win
7480,OL Reign,Central Midfield,51,228,0.2236842105263158,Win,Win
7480,OL Reign,Fullback,61,228,0.2675438596491228,Win,Win
7480,OL Reign,Goalkeeper,26,228,0.11403508771929824,Win,Win
7480,OL Reign,Striker,8,228,0.03508771929824561,Win,Win
7480,OL Reign,Wide Forward,33,228,0.14473684210526316,Win,Win
7480,Utah Royals,Attacking Midfield,19,226,0.084070796460177,Loss,Non-Win
7480,Utah Royals,Center Back,57,226,0.252212389380531,Loss,Non-Win
7480,Utah Royals,Defensive Midfield,31,226,0.13716814159292035,Loss,Non-Win
7480,Utah Royals,Fullback,63,226,0.27876106194690264,Loss,Non-Win
7480,Utah Royals,Goalkeeper,36,226,0.1592920353982301,Loss,Non-Win
7480,Utah Royals,Striker,8,226,0.035398230088495575,Loss,Non-Win
7480,Utah Royals,Wide Forward,12,226,0.05309734513274336,Loss,Non-Win
7494,Houston Dash,Attacking Midfield,15,213,0.07042253521126761,Loss,Non-Win
7494,Houston Dash,Center Back,49,213,0.2300469483568075,Loss,Non-Win
7494,Houston Dash,Central Midfield,36,213,0.16901408450704225,Loss,Non-Win
7494,Houston Dash,Defensive Midfield,13,213,0.06103286384976526,Loss,Non-Win
7494,Houston Dash,Fullback,58,213,0.27230046948356806,Loss,Non-Win
7494,Houston Dash,Goalkeeper,22,213,0.10328638497652583,Loss,Non-Win
7494,Houston Dash,Striker,20,213,0.09389671361502347,Loss,Non-Win
7494,Utah Royals,Attacking Midfield,52,301,0.17275747508305647,Win,Win
7494,Utah Royals,Center Back,69,301,0.2292358803986711,Win,Win
7494,Utah Royals,Central Midfield,25,301,0.08305647840531562,Win,Win
7494,Utah Royals,Defensive Midfield,65,301,0.2159468438538206,Win,Win
7494,Utah Royals,Fullback,53,301,0.1760797342192691,Win,Win
7494,Utah Royals,Goalkeeper,27,301,0.08970099667774087,Win,Win
7494,Utah Royals,Striker,7,301,0.023255813953488372,Win,Win
7494,Utah Royals,Wide Forward,3,301,0.009966777408637873,Win,Win
7497,Chicago Red Stars,Center Back,39,235,0.16595744680851063,Draw,Non-Win
7497,Chicago Red Stars,Central Midfield,50,235,0.2127659574468085,Draw,Non-Win
7497,Chicago Red Stars,Fullback,48,235,0.20425531914893616,Draw,Non-Win
7497,Chicago Red Stars,Goalkeeper,38,235,0.16170212765957448,Draw,Non-Win
7497,Chicago Red Stars,Striker,26,235,0.11063829787234042,Draw,Non-Win
7497,Chicago Red Stars,Wide Forward,34,235,0.14468085106382977,Draw,Non-Win
7497,North Carolina Courage,Center Back,46,246,0.18699186991869918,Draw,Non-Win
7497,North Carolina Courage,Central Midfield,46,246,0.18699186991869918,Draw,Non-Win
7497,North Carolina Courage,Defensive Midfield,16,246,0.06504065040650407,Draw,Non-Win
7497,North Carolina Courage,Fullback,67,246,0.27235772357723576,Draw,Non-Win
7497,North Carolina Courage,Goalkeeper,29,246,0.11788617886178862,Draw,Non-Win
7497,North Carolina Courage,Striker,13,246,0.052845528455284556,Draw,Non-Win
7497,North Carolina Courage,Wide Forward,29,246,0.11788617886178862,Draw,Non-Win
7521,NJ/NY Gotham FC,Attacking Midfield,11,189,0.0582010582010582,Loss,Non-Win
7521,NJ/NY Gotham FC,Center Back,34,189,0.17989417989417988,Loss,Non-Win
7521,NJ/NY Gotham FC,Central Midfield,34,189,0.17989417989417988,Loss,Non-Win
7521,NJ/NY Gotham FC,Defensive Midfield,5,189,0.026455026455026454,Loss,Non-Win
7521,NJ/NY Gotham FC,Fullback,51,189,0.2698412698412698,Loss,Non-Win
7521,NJ/NY Gotham FC,Goalkeeper,28,189,0.14814814814814814,Loss,Non-Win
7521,NJ/NY Gotham FC,Striker,8,189,0.042328042328042326,Loss,Non-Win
7521,NJ/NY Gotham FC,Wide Forward,18,189,0.09523809523809523,Loss,Non-Win
7521,Utah Royals,Attacking Midfield,54,214,0.2523364485981308,Win,Win
7521,Utah Royals,Center Back,66,214,0.308411214953271,Win,Win
7521,Utah Royals,Central Midfield,26,214,0.12149532710280374,Win,Win
7521,Utah Royals,Fullback,48,214,0.22429906542056074,Win,Win
7521,Utah Royals,Goalkeeper,15,214,0.07009345794392523,Win,Win
7521,Utah Royals,Striker,5,214,0.02336448598130841,Win,Win
7522,Houston Dash,Attacking Midfield,13,258,0.050387596899224806,Draw,Non-Win
7522,Houston Dash,Center Back,41,258,0.15891472868217055,Draw,Non-Win
7522,Houston Dash,Defensive Midfield,41,258,0.15891472868217055,Draw,Non-Win
7522,Houston Dash,Fullback,96,258,0.37209302325581395,Draw,Non-Win
7522,Houston Dash,Goalkeeper,35,258,0.13565891472868216,Draw,Non-Win
7522,Houston Dash,Striker,9,258,0.03488372093023256,Draw,Non-Win
7522,Houston Dash,Wide Forward,23,258,0.08914728682170543,Draw,Non-Win
7522,North Carolina Courage,Center Back,97,281,0.34519572953736655,Draw,Non-Win
7522,North Carolina Courage,Defensive Midfield,44,281,0.15658362989323843,Draw,Non-Win
7522,North Carolina Courage,Fullback,68,281,0.24199288256227758,Draw,Non-Win
7522,North Carolina Courage,Goalkeeper,21,281,0.07473309608540925,Draw,Non-Win
7522,North Carolina Courage,Striker,10,281,0.03558718861209965,Draw,Non-Win
7522,North Carolina Courage,Wide Forward,41,281,0.14590747330960854,Draw,Non-Win
7523,OL Reign,Center Back,69,264,0.26136363636363635,Draw,Non-Win
7523,OL Reign,Central Midfield,56,264,0.21212121212121213,Draw,Non-Win
7523,OL Reign,Fullback,65,264,0.24621212121212122,Draw,Non-Win
7523,OL Reign,Goalkeeper,31,264,0.11742424242424243,Draw,Non-Win
7523,OL Reign,Striker,12,264,0.045454545454545456,Draw,Non-Win
7523,OL Reign,Wide Forward,31,264,0.11742424242424243,Draw,Non-Win
7523,Orlando Pride,Attacking Midfield,30,256,0.1171875,Draw,Non-Win
7523,Orlando Pride,Center Back,41,256,0.16015625,Draw,Non-Win
7523,Orlando Pride,Defensive Midfield,55,256,0.21484375,Draw,Non-Win
7523,Orlando Pride,Fullback,59,256,0.23046875,Draw,Non-Win
7523,Orlando Pride,Goalkeeper,27,256,0.10546875,Draw,Non-Win
7523,Orlando Pride,Striker,13,256,0.05078125,Draw,Non-Win
7523,Orlando Pride,Wide Forward,31,256,0.12109375,Draw,Non-Win
7524,Houston Dash,Attacking Midfield,20,212,0.09433962264150944,Win,Win
7524,Houston Dash,Center Back,38,212,0.1792452830188679,Win,Win
7524,Houston Dash,Defensive Midfield,21,212,0.09905660377358491,Win,Win
7524,Houston Dash,Fullback,55,212,0.25943396226415094,Win,Win
7524,Houston Dash,Goalkeeper,36,212,0.16981132075471697,Win,Win
7524,Houston Dash,Striker,11,212,0.05188679245283019,Win,Win
7524,Houston Dash,Wide Forward,31,212,0.14622641509433962,Win,Win
7524,Orlando Pride,Center Back,87,288,0.3020833333333333,Loss,Non-Win
7524,Orlando Pride,Central Midfield,58,288,0.2013888888888889,Loss,Non-Win
7524,Orlando Pride,Defensive Midfield,34,288,0.11805555555555555,Loss,Non-Win
7524,Orlando Pride,Fullback,53,288,0.1840277777777778,Loss,Non-Win
7524,Orlando Pride,Goalkeeper,22,288,0.0763888888888889,Loss,Non-Win
7524,Orlando Pride,Striker,8,288,0.027777777777777776,Loss,Non-Win
7524,Orlando Pride,Wide Forward,26,288,0.09027777777777778,Loss,Non-Win
7549,Iceland,Center Back,41,189,0.21693121693121692,Loss,Non-Win
7549,Iceland,Defensive Midfield,43,189,0.2275132275132275,Loss,Non-Win
7549,Iceland,Fullback,50,189,0.26455026455026454,Loss,Non-Win
7549,Iceland,Goalkeeper,23,189,0.12169312169312169,Loss,Non-Win
7549,Iceland,Striker,10,189,0.05291005291005291,Loss,Non-Win
7549,Iceland,Wide Forward,22,189,0.1164021164021164,Loss,Non-Win
7549,Nigeria,Attacking Midfield,1,234,0.004273504273504274,Win,Win
7549,Nigeria,Center Back,79,234,0.33760683760683763,Win,Win
7549,Nigeria,Central Midfield,86,234,0.36752136752136755,Win,Win
7549,Nigeria,Defensive Midfield,1,234,0.004273504273504274,Win,Win
7549,Nigeria,Fullback,1,234,0.004273504273504274,Win,Win
7549,Nigeria,Goalkeeper,15,234,0.0641025641025641,Win,Win
7549,Nigeria,Striker,17,234,0.07264957264957266,Win,Win
7549,Nigeria,Wide Forward,34,234,0.1452991452991453,Win,Win
7555,Colombia,Attacking Midfield,38,224,0.16964285714285715,Win,Win
7555,Colombia,Center Back,45,224,0.20089285714285715,Win,Win
7555,Colombia,Defensive Midfield,32,224,0.14285714285714285,Win,Win
7555,Colombia,Fullback,40,224,0.17857142857142858,Win,Win
7555,Colombia,Goalkeeper,17,224,0.07589285714285714,Win,Win
7555,Colombia,Striker,7,224,0.03125,Win,Win
7555,Colombia,Wide Forward,45,224,0.20089285714285715,Win,Win
7555,Poland,Center Back,88,197,0.4467005076142132,Loss,Non-Win
7555,Poland,Central Midfield,33,197,0.16751269035532995,Loss,Non-Win
7555,Poland,Goalkeeper,23,197,0.116751269035533,Loss,Non-Win
7555,Poland,Striker,13,197,0.06598984771573604,Loss,Non-Win
7555,Poland,Wide Forward,40,197,0.20304568527918782,Loss,Non-Win
7557,Iran,Center Back,22,144,0.1527777777777778,Draw,Non-Win
7557,Iran,Central Midfield,22,144,0.1527777777777778,Draw,Non-Win
7557,Iran,Defensive Midfield,14,144,0.09722222222222222,Draw,Non-Win
7557,Iran,Fullback,35,144,0.24305555555555555,Draw,Non-Win
7557,Iran,Goalkeeper,24,144,0.16666666666666666,Draw,Non-Win
7557,Iran,Striker,7,144,0.04861111111111111,Draw,Non-Win
7557,Iran,Wide Forward,20,144,0.1388888888888889,Draw,Non-Win
7557,Portugal,Center Back,55,238,0.23109243697478993,Draw,Non-Win
7557,Portugal,Defensive Midfield,73,238,0.3067226890756303,Draw,Non-Win
7557,Portugal,Fullback,44,238,0.18487394957983194,Draw,Non-Win
7557,Portugal,Goalkeeper,14,238,0.058823529411764705,Draw,Non-Win
7557,Portugal,Striker,26,238,0.1092436974789916,Draw,Non-Win
7557,Portugal,Wide Forward,26,238,0.1092436974789916,Draw,Non-Win
7563,Denmark,Center Back,23,150,0.15333333333333332,Draw,Non-Win
7563,Denmark,Central Midfield,23,150,0.15333333333333332,Draw,Non-Win
7563,Denmark,Defensive Midfield,6,150,0.04,Draw,Non-Win
7563,Denmark,Fullback,38,150,0.25333333333333335,Draw,Non-Win
7563,Denmark,Goalkeeper,34,150,0.22666666666666666,Draw,Non-Win
7563,Denmark,Striker,11,150,0.07333333333333333,Draw,Non-Win
7563,Denmark,Wide Forward,15,150,0.1,Draw,Non-Win
7563,France,Attacking Midfield,16,288,0.05555555555555555,Draw,Non-Win
7563,France,Center Back,91,288,0.3159722222222222,Draw,Non-Win
7563,France,Defensive Midfield,52,288,0.18055555555555555,Draw,Non-Win
7563,France,Fullback,56,288,0.19444444444444445,Draw,Non-Win
7563,France,Goalkeeper,25,288,0.08680555555555555,Draw,Non-Win
7563,France,Striker,4,288,0.013888888888888888,Draw,Non-Win
7563,France,Wide Forward,44,288,0.1527777777777778,Draw,Non-Win
7570,Belgium,Center Back,94,228,0.41228070175438597,Win,Win
7570,Belgium,Central Midfield,46,228,0.20175438596491227,Win,Win
7570,Belgium,Goalkeeper,29,228,0.12719298245614036,Win,Win
7570,Belgium,Striker,1,228,0.0043859649122807015,Win,Win
7570,Belgium,Wide Forward,58,228,0.2543859649122807,Win,Win
7570,England,Attacking Midfield,36,217,0.16589861751152074,Loss,Non-Win
7570,England,Center Back,78,217,0.35944700460829493,Loss,Non-Win
7570,England,Defensive Midfield,21,217,0.0967741935483871,Loss,Non-Win
7570,England,Goalkeeper,24,217,0.11059907834101383,Loss,Non-Win
7570,England,Striker,14,217,0.06451612903225806,Loss,Non-Win
7570,England,Wide Forward,44,217,0.20276497695852536,Loss,Non-Win
7571,Colombia,Attacking Midfield,11,218,0.05045871559633028,Win,Win
7571,Colombia,Center Back,62,218,0.28440366972477066,Win,Win
7571,Colombia,Central Midfield,27,218,0.12385321100917432,Win,Win
7571,Colombia,Fullback,46,218,0.21100917431192662,Win,Win
7571,Colombia,Goalkeeper,30,218,0.13761467889908258,Win,Win
7571,Colombia,Striker,1,218,0.0045871559633027525,Win,Win
7571,Colombia,Wide Forward,41,218,0.18807339449541285,Win,Win
7571,Senegal,Center Back,52,185,0.2810810810810811,Loss,Non-Win
7571,Senegal,Central Midfield,29,185,0.15675675675675677,Loss,Non-Win
7571,Senegal,Fullback,36,185,0.1945945945945946,Loss,Non-Win
7571,Senegal,Goalkeeper,17,185,0.0918918918918919,Loss,Non-Win
7571,Senegal,Striker,29,185,0.15675675675675677,Loss,Non-Win
7571,Senegal,Wide Forward,22,185,0.11891891891891893,Loss,Non-Win
7572,Japan,Center Back,64,214,0.29906542056074764,Loss,Non-Win
7572,Japan,Central Midfield,44,214,0.205607476635514,Loss,Non-Win
7572,Japan,Defensive Midfield,7,214,0.03271028037383177,Loss,Non-Win
7572,Japan,Fullback,42,214,0.19626168224299065,Loss,Non-Win
7572,Japan,Goalkeeper,17,214,0.0794392523364486,Loss,Non-Win
7572,Japan,Striker,11,214,0.0514018691588785,Loss,Non-Win
7572,Japan,Wide Forward,29,214,0.13551401869158877,Loss,Non-Win
7572,Poland,Attacking Midfield,12,209,0.05741626794258373,Win,Win
7572,Poland,Center Back,63,209,0.3014354066985646,Win,Win
7572,Poland,Defensive Midfield,31,209,0.14832535885167464,Win,Win
7572,Poland,Fullback,41,209,0.19617224880382775,Win,Win
7572,Poland,Goalkeeper,23,209,0.11004784688995216,Win,Win
7572,Poland,Striker,7,209,0.03349282296650718,Win,Win
7572,Poland,Wide Forward,32,209,0.15311004784688995,Win,Win
7576,Portugal,Center Back,36,174,0.20689655172413793,Draw,Non-Win
7576,Portugal,Central Midfield,25,174,0.14367816091954022,Draw,Non-Win
7576,Portugal,Fullback,41,174,0.23563218390804597,Draw,Non-Win
7576,Portugal,Goalkeeper,26,174,0.14942528735632185,Draw,Non-Win
7576,Portugal,Striker,27,174,0.15517241379310345,Draw,Non-Win
7576,Portugal,Wide Forward,19,174,0.10919540229885058,Draw,Non-Win
7576,Spain,Center Back,100,242,0.4132231404958678,Draw,Non-Win
7576,Spain,Central Midfield,48,242,0.19834710743801653,Draw,Non-Win
7576,Spain,Defensive Midfield,14,242,0.05785123966942149,Draw,Non-Win
7576,Spain,Fullback,26,242,0.10743801652892562,Draw,Non-Win
7576,Spain,Goalkeeper,11,242,0.045454545454545456,Draw,Non-Win
7576,Spain,Striker,4,242,0.01652892561983471,Draw,Non-Win
7576,Spain,Wide Forward,39,242,0.16115702479338842,Draw,Non-Win
7580,Argentina,Center Back,75,246,0.3048780487804878,Loss,Non-Win
7580,Argentina,Central Midfield,52,246,0.21138211382113822,Loss,Non-Win
7580,Argentina,Defensive Midfield,20,246,0.08130081300813008,Loss,Non-Win
7580,Argentina,Fullback,41,246,0.16666666666666666,Loss,Non-Win
7580,Argentina,Goalkeeper,13,246,0.052845528455284556,Loss,Non-Win
7580,Argentina,Striker,21,246,0.08536585365853659,Loss,Non-Win
7580,Argentina,Wide Forward,24,246,0.0975609756097561,Loss,Non-Win
7580,France,Center Back,47,163,0.2883435582822086,Win,Win
7580,France,Defensive Midfield,45,163,0.27607361963190186,Win,Win
7580,France,Fullback,24,163,0.147239263803681,Win,Win
7580,France,Goalkeeper,26,163,0.15950920245398773,Win,Win
7580,France,Striker,4,163,0.024539877300613498,Win,Win
7580,France,Wide Forward,17,163,0.10429447852760736,Win,Win
8649,France,Attacking Midfield,14,220,0.06363636363636363,Win,Win
8649,France,Center Back,36,220,0.16363636363636364,Win,Win
8649,France,Central Midfield,59,220,0.2681818181818182,Win,Win
8649,France,Defensive Midfield,4,220,0.01818181818181818,Win,Win
8649,France,Fullback,49,220,0.22272727272727272,Win,Win
8649,France,Goalkeeper,28,220,0.12727272727272726,Win,Win
8649,France,Striker,7,220,0.031818181818181815,Win,Win
8649,France,Wide Forward,23,220,0.10454545454545454,Win,Win
8649,Uruguay,Attacking Midfield,10,184,0.05434782608695652,Loss,Non-Win
8649,Uruguay,Center Back,46,184,0.25,Loss,Non-Win
8649,Uruguay,Central Midfield,37,184,0.20108695652173914,Loss,Non-Win
8649,Uruguay,Defensive Midfield,10,184,0.05434782608695652,Loss,Non-Win
8649,Uruguay,Fullback,35,184,0.19021739130434784,Loss,Non-Win
8649,Uruguay,Goalkeeper,10,184,0.05434782608695652,Loss,Non-Win
8649,Uruguay,Striker,12,184,0.06521739130434782,Loss,Non-Win
8649,Uruguay,Wide Forward,24,184,0.13043478260869565,Loss,Non-Win
8651,England,Attacking Midfield,23,232,0.09913793103448276,Win,Win
8651,England,Center Back,80,232,0.3448275862068966,Win,Win
8651,England,Defensive Midfield,35,232,0.15086206896551724,Win,Win
8651,England,Fullback,7,232,0.03017241379310345,Win,Win
8651,England,Goalkeeper,31,232,0.1336206896551724,Win,Win
8651,England,Striker,19,232,0.08189655172413793,Win,Win
8651,England,Wide Forward,37,232,0.15948275862068967,Win,Win
8651,Sweden,Center Back,54,212,0.25471698113207547,Loss,Non-Win
8651,Sweden,Central Midfield,29,212,0.13679245283018868,Loss,Non-Win
8651,Sweden,Fullback,67,212,0.3160377358490566,Loss,Non-Win
8651,Sweden,Goalkeeper,27,212,0.12735849056603774,Loss,Non-Win
8651,Sweden,Striker,7,212,0.0330188679245283,Loss,Non-Win
8651,Sweden,Wide Forward,28,212,0.1320754716981132,Loss,Non-Win
8657,Belgium,Center Back,75,222,0.33783783783783783,Win,Win
8657,Belgium,Defensive Midfield,37,222,0.16666666666666666,Win,Win
8657,Belgium,Fullback,26,222,0.11711711711711711,Win,Win
8657,Belgium,Goalkeeper,22,222,0.0990990990990991,Win,Win
8657,Belgium,Striker,6,222,0.02702702702702703,Win,Win
8657,Belgium,Wide Forward,56,222,0.25225225225225223,Win,Win
8657,England,Center Back,80,224,0.35714285714285715,Loss,Non-Win
8657,England,Central Midfield,39,224,0.17410714285714285,Loss,Non-Win
8657,England,Defensive Midfield,32,224,0.14285714285714285,Loss,Non-Win
8657,England,Fullback,43,224,0.19196428571428573,Loss,Non-Win
8657,England,Goalkeeper,11,224,0.049107142857142856,Loss,Non-Win
8657,England,Striker,19,224,0.08482142857142858,Loss,Non-Win
9602,Barcelona,Center Back,90,258,0.3488372093023256,Win,Win
9602,Barcelona,Central Midfield,42,258,0.16279069767441862,Win,Win
9602,Barcelona,Defensive Midfield,23,258,0.08914728682170543,Win,Win
9602,Barcelona,Fullback,37,258,0.1434108527131783,Win,Win
9602,Barcelona,Goalkeeper,22,258,0.08527131782945736,Win,Win
9602,Barcelona,Striker,3,258,0.011627906976744186,Win,Win
9602,Barcelona,Wide Forward,41,258,0.15891472868217055,Win,Win
9602,Getafe,Attacking Midfield,5,160,0.03125,Loss,Non-Win
9602,Getafe,Center Back,19,160,0.11875,Loss,Non-Win
9602,Getafe,Defensive Midfield,17,160,0.10625,Loss,Non-Win
9602,Getafe,Fullback,46,160,0.2875,Loss,Non-Win
9602,Getafe,Goalkeeper,33,160,0.20625,Loss,Non-Win
9602,Getafe,Striker,12,160,0.075,Loss,Non-Win
9602,Getafe,Wide Forward,28,160,0.175,Loss,Non-Win
9620,Barcelona,Center Back,85,230,0.3695652173913043,Win,Win
9620,Barcelona,Defensive Midfield,27,230,0.11739130434782609,Win,Win
9620,Barcelona,Fullback,32,230,0.1391304347826087,Win,Win
9620,Barcelona,Goalkeeper,34,230,0.14782608695652175,Win,Win
9620,Barcelona,Striker,19,230,0.08260869565217391,Win,Win
9620,Barcelona,Wide Forward,33,230,0.14347826086956522,Win,Win
9620,Girona,Attacking Midfield,15,183,0.08196721311475409,Loss,Non-Win
9620,Girona,Center Back,69,183,0.3770491803278688,Loss,Non-Win
9620,Girona,Central Midfield,38,183,0.20765027322404372,Loss,Non-Win
9620,Girona,Defensive Midfield,5,183,0.0273224043715847,Loss,Non-Win
9620,Girona,Fullback,28,183,0.15300546448087432,Loss,Non-Win
9620,Girona,Goalkeeper,26,183,0.14207650273224043,Loss,Non-Win
9620,Girona,Striker,2,183,0.01092896174863388,Loss,Non-Win
9695,Barcelona,Center Back,52,258,0.20155038759689922,Draw,Non-Win
9695,Barcelona,Defensive Midfield,48,258,0.18604651162790697,Draw,Non-Win
9695,Barcelona,Fullback,42,258,0.16279069767441862,Draw,Non-Win
9695,Barcelona,Goalkeeper,19,258,0.07364341085271318,Draw,Non-Win
9695,Barcelona,Striker,50,258,0.1937984496124031,Draw,Non-Win
9695,Barcelona,Wide Forward,47,258,0.1821705426356589,Draw,Non-Win
9695,Valencia,Center Back,36,182,0.1978021978021978,Draw,Non-Win
9695,Valencia,Defensive Midfield,41,182,0.22527472527472528,Draw,Non-Win
9695,Valencia,Fullback,41,182,0.22527472527472528,Draw,Non-Win
9695,Valencia,Goalkeeper,24,182,0.13186813186813187,Draw,Non-Win
9695,Valencia,Striker,15,182,0.08241758241758242,Draw,Non-Win
9695,Valencia,Wide Forward,25,182,0.13736263736263737,Draw,Non-Win
9783,Barcelona,Attacking Midfield,7,241,0.029045643153526972,Draw,Non-Win
9783,Barcelona,Center Back,59,241,0.24481327800829875,Draw,Non-Win
9783,Barcelona,Central Midfield,60,241,0.24896265560165975,Draw,Non-Win
9783,Barcelona,Defensive Midfield,29,241,0.12033195020746888,Draw,Non-Win
9783,Barcelona,Fullback,44,241,0.1825726141078838,Draw,Non-Win
9783,Barcelona,Goalkeeper,22,241,0.0912863070539419,Draw,Non-Win
9783,Barcelona,Striker,7,241,0.029045643153526972,Draw,Non-Win
9783,Barcelona,Wide Forward,13,241,0.05394190871369295,Draw,Non-Win
9783,Espanyol,Center Back,12,141,0.0851063829787234,Draw,Non-Win
9783,Espanyol,Defensive Midfield,26,141,0.18439716312056736,Draw,Non-Win
9783,Espanyol,Fullback,34,141,0.24113475177304963,Draw,Non-Win
9783,Espanyol,Goalkeeper,25,141,0.1773049645390071,Draw,Non-Win
9783,Espanyol,Striker,18,141,0.1276595744680851,Draw,Non-Win
9783,Espanyol,Wide Forward,26,141,0.18439716312056736,Draw,Non-Win
9827,Barcelona,Center Back,50,241,0.2074688796680498,Draw,Non-Win
9827,Barcelona,Defensive Midfield,51,241,0.21161825726141079,Draw,Non-Win
9827,Barcelona,Fullback,26,241,0.1078838174273859,Draw,Non-Win
9827,Barcelona,Goalkeeper,32,241,0.13278008298755187,Draw,Non-Win
9827,Barcelona,Striker,41,241,0.17012448132780084,Draw,Non-Win
9827,Barcelona,Wide Forward,41,241,0.17012448132780084,Draw,Non-Win
9827,Las Palmas,Attacking Midfield,7,153,0.0457516339869281,Draw,Non-Win
9827,Las Palmas,Center Back,31,153,0.20261437908496732,Draw,Non-Win
9827,Las Palmas,Defensive Midfield,25,153,0.16339869281045752,Draw,Non-Win
9827,Las Palmas,Fullback,37,153,0.24183006535947713,Draw,Non-Win
9827,Las Palmas,Goalkeeper,32,153,0.20915032679738563,Draw,Non-Win
9827,Las Palmas,Striker,9,153,0.058823529411764705,Draw,Non-Win
9827,Las Palmas,Wide Forward,12,153,0.0784313725490196,Draw,Non-Win
9889,Barcelona,Attacking Midfield,14,218,0.06422018348623854,Draw,Non-Win
9889,Barcelona,Center Back,37,218,0.16972477064220184,Draw,Non-Win
9889,Barcelona,Central Midfield,29,218,0.13302752293577982,Draw,Non-Win
9889,Barcelona,Defensive Midfield,10,218,0.045871559633027525,Draw,Non-Win
9889,Barcelona,Fullback,45,218,0.20642201834862386,Draw,Non-Win
9889,Barcelona,Goalkeeper,38,218,0.1743119266055046,Draw,Non-Win
9889,Barcelona,Striker,9,218,0.04128440366972477,Draw,Non-Win
9889,Barcelona,Wide Forward,36,218,0.1651376146788991,Draw,Non-Win
9889,Celta Vigo,Center Back,97,238,0.40756302521008403,Draw,Non-Win
9889,Celta Vigo,Central Midfield,29,238,0.12184873949579832,Draw,Non-Win
9889,Celta Vigo,Defensive Midfield,21,238,0.08823529411764706,Draw,Non-Win
9889,Celta Vigo,Fullback,2,238,0.008403361344537815,Draw,Non-Win
9889,Celta Vigo,Goalkeeper,27,238,0.1134453781512605,Draw,Non-Win
9889,Celta Vigo,Striker,23,238,0.09663865546218488,Draw,Non-Win
9889,Celta Vigo,Wide Forward,39,238,0.1638655462184874,Draw,Non-Win
16073,Atlético Madrid,Center Back,20,155,0.12903225806451613,Draw,Non-Win
16073,Atlético Madrid,Central Midfield,23,155,0.14838709677419354,Draw,Non-Win
16073,Atlético Madrid,Fullback,42,155,0.2709677419354839,Draw,Non-Win
16073,Atlético Madrid,Goalkeeper,16,155,0.1032258064516129,Draw,Non-Win
16073,Atlético Madrid,Striker,23,155,0.14838709677419354,Draw,Non-Win
16073,Atlético Madrid,Wide Forward,31,155,0.2,Draw,Non-Win
16073,Barcelona,Center Back,70,243,0.2880658436213992,Draw,Non-Win
16073,Barcelona,Central Midfield,49,243,0.20164609053497942,Draw,Non-Win
16073,Barcelona,Fullback,39,243,0.16049382716049382,Draw,Non-Win
16073,Barcelona,Goalkeeper,20,243,0.0823045267489712,Draw,Non-Win
16073,Barcelona,Striker,36,243,0.14814814814814814,Draw,Non-Win
16073,Barcelona,Wide Forward,29,243,0.11934156378600823,Draw,Non-Win
16079,Barcelona,Center Back,50,207,0.24154589371980675,Win,Win
16079,Barcelona,Central Midfield,43,207,0.20772946859903382,Win,Win
16079,Barcelona,Defensive Midfield,25,207,0.12077294685990338,Win,Win
16079,Barcelona,Fullback,30,207,0.14492753623188406,Win,Win
16079,Barcelona,Goalkeeper,11,207,0.05314009661835749,Win,Win
16079,Barcelona,Striker,12,207,0.057971014492753624,Win,Win
16079,Barcelona,Wide Forward,36,207,0.17391304347826086,Win,Win
16079,Villarreal,Center Back,44,181,0.2430939226519337,Loss,Non-Win
16079,Villarreal,Central Midfield,28,181,0.15469613259668508,Loss,Non-Win
16079,Villarreal,Defensive Midfield,20,181,0.11049723756906077,Loss,Non-Win
16079,Villarreal,Fullback,31,181,0.1712707182320442,Loss,Non-Win
16079,Villarreal,Goalkeeper,23,181,0.1270718232044199,Loss,Non-Win
16079,Villarreal,Striker,8,181,0.04419889502762431,Loss,Non-Win
16079,Villarreal,Wide Forward,27,181,0.14917127071823205,Loss,Non-Win
16109,Barcelona,Center Back,53,221,0.2398190045248869,Win,Win
16109,Barcelona,Central Midfield,29,221,0.13122171945701358,Win,Win
16109,Barcelona,Defensive Midfield,28,221,0.12669683257918551,Win,Win
16109,Barcelona,Fullback,38,221,0.17194570135746606,Win,Win
16109,Barcelona,Goalkeeper,26,221,0.11764705882352941,Win,Win
16109,Barcelona,Striker,7,221,0.03167420814479638,Win,Win
16109,Barcelona,Wide Forward,40,221,0.18099547511312217,Win,Win
16109,Celta Vigo,Attacking Midfield,5,189,0.026455026455026454,Loss,Non-Win
16109,Celta Vigo,Center Back,31,189,0.164021164021164,Loss,Non-Win
16109,Celta Vigo,Defensive Midfield,43,189,0.2275132275132275,Loss,Non-Win
16109,Celta Vigo,Fullback,36,189,0.19047619047619047,Loss,Non-Win
16109,Celta Vigo,Goalkeeper,25,189,0.13227513227513227,Loss,Non-Win
16109,Celta Vigo,Striker,11,189,0.0582010582010582,Loss,Non-Win
16109,Celta Vigo,Wide Forward,38,189,0.20105820105820105,Loss,Non-Win
16120,Barcelona,Center Back,77,270,0.2851851851851852,Win,Win
16120,Barcelona,Central Midfield,44,270,0.16296296296296298,Win,Win
16120,Barcelona,Defensive Midfield,33,270,0.12222222222222222,Win,Win
16120,Barcelona,Fullback,37,270,0.13703703703703704,Win,Win
16120,Barcelona,Goalkeeper,27,270,0.1,Win,Win
