match_id,team,position_bin,touches,team_touches,touch_share,outcome,outcome_binary
7480,OL Reign,Center Back,222,1226,0.18107667210440456,Win,Win
7480,OL Reign,Central Midfield,357,1226,0.2911908646003263,Win,Win
7480,OL Reign,Fullback,265,1226,0.21615008156606852,Win,Win
7480,OL Reign,Goalkeeper,60,1226,0.048939641109298535,Win,Win
7480,OL Reign,Striker,102,1226,0.08319738988580751,Win,Win
7480,OL Reign,Wide Forward,220,1226,0.17944535073409462,Win,Win
7480,Utah Royals,Attacking Midfield,142,1105,0.12850678733031673,Loss,Non-Win
7480,Utah Royals,Center Back,193,1105,0.17466063348416289,Loss,Non-Win
7480,Utah Royals,Defensive Midfield,220,1105,0.19909502262443438,Loss,Non-Win
7480,Utah Royals,Fullback,256,1105,0.2316742081447964,Loss,Non-Win
7480,Utah Royals,Goalkeeper,79,1105,0.07149321266968325,Loss,Non-Win
7480,Utah Royals,Striker,103,1105,0.09321266968325792,Loss,Non-Win
7480,Utah Royals,Wide Forward,112,1105,0.10135746606334842,Loss,Non-Win
7494,Houston Dash,Attacking Midfield,123,1073,0.11463187325256291,Loss,Non-Win
7494,Houston Dash,Center Back,176,1073,0.16402609506057783,Loss,Non-Win
7494,Houston Dash,Central Midfield,226,1073,0.21062441752096925,Loss,Non-Win
7494,Houston Dash,Defensive Midfield,86,1073,0.08014911463187326,Loss,Non-Win
7494,Houston Dash,Fullback,190,1073,0.17707362534948742,Loss,Non-Win
7494,Houston Dash,Goalkeeper,54,1073,0.05032618825722274,Loss,Non-Win
7494,Houston Dash,Striker,218,1073,0.2031686859273066,Loss,Non-Win
7494,Utah Royals,Attacking Midfield,526,1804,0.2915742793791574,Win,Win
7494,Utah Royals,Center Back,297,1804,0.16463414634146342,Win,Win
7494,Utah Royals,Central Midfield,119,1804,0.06596452328159645,Win,Win
7494,Utah Royals,Defensive Midfield,363,1804,0.20121951219512196,Win,Win
7494,Utah Royals,Fullback,278,1804,0.1541019955654102,Win,Win
7494,Utah Royals,Goalkeeper,65,1804,0.03603104212860311,Win,Win
7494,Utah Royals,Striker,139,1804,0.0770509977827051,Win,Win
7494,Utah Royals,Wide Forward,17,1804,0.009423503325942351,Win,Win
7497,Chicago Red Stars,Center Back,119,1210,0.09834710743801653,Draw,Non-Win
7497,Chicago Red Stars,Central Midfield,294,1210,0.24297520661157024,Draw,Non-Win
7497,Chicago Red Stars,Fullback,202,1210,0.1669421487603306,Draw,Non-Win
7497,Chicago Red Stars,Goalkeeper,56,1210,0.04628099173553719,Draw,Non-Win
7497,Chicago Red Stars,Striker,261,1210,0.21570247933884298,Draw,Non-Win
7497,Chicago Red Stars,Wide Forward,278,1210,0.22975206611570248,Draw,Non-Win
7497,North Carolina Courage,Center Back,186,1261,0.14750198255352895,Draw,Non-Win
7497,North Carolina Courage,Central Midfield,264,1261,0.20935765265662173,Draw,Non-Win
7497,North Carolina Courage,Defensive Midfield,83,1261,0.06582077716098335,Draw,Non-Win
7497,North Carolina Courage,Fullback,267,1261,0.21173671689135606,Draw,Non-Win
7497,North Carolina Courage,Goalkeeper,66,1261,0.052339413164155434,Draw,Non-Win
7497,North Carolina Courage,Striker,187,1261,0.14829500396510706,Draw,Non-Win
7497,North Carolina Courage,Wide Forward,208,1261,0.16494845360824742,Draw,Non-Win
7521,NJ/NY Gotham FC,Attacking Midfield,96,976,0.09836065573770492,Loss,Non-Win
7521,NJ/NY Gotham FC,Center Back,114,976,0.1168032786885246,Loss,Non-Win
7521,NJ/NY Gotham FC,Central Midfield,202,976,0.2069672131147541,Loss,Non-Win
7521,NJ/NY Gotham FC,Defensive Midfield,25,976,0.025614754098360656,Loss,Non-Win
7521,NJ/NY Gotham FC,Fullback,195,976,0.19979508196721313,Loss,Non-Win
7521,NJ/NY Gotham FC,Goalkeeper,57,976,0.0584016393442623,Loss,Non-Win
7521,NJ/NY Gotham FC,Striker,111,976,0.11372950819672131,Loss,Non-Win
7521,NJ/NY Gotham FC,Wide Forward,176,976,0.18032786885245902,Loss,Non-Win
7521,Utah Royals,Attacking Midfield,424,1211,0.3501238645747316,Win,Win
7521,Utah Royals,Center Back,225,1211,0.18579686209744012,Win,Win
7521,Utah Royals,Central Midfield,180,1211,0.1486374896779521,Win,Win
7521,Utah Royals,Defensive Midfield,4,1211,0.0033030553261767133,Win,Win
7521,Utah Royals,Fullback,238,1211,0.19653179190751446,Win,Win
7521,Utah Royals,Goalkeeper,46,1211,0.037985136251032205,Win,Win
7521,Utah Royals,Striker,94,1211,0.07762180016515277,Win,Win
7522,Houston Dash,Attacking Midfield,114,1300,0.0876923076923077,Draw,Non-Win
7522,Houston Dash,Center Back,165,1300,0.12692307692307692,Draw,Non-Win
7522,Houston Dash,Defensive Midfield,291,1300,0.22384615384615383,Draw,Non-Win
7522,Houston Dash,Fullback,310,1300,0.23846153846153847,Draw,Non-Win
7522,Houston Dash,Goalkeeper,75,1300,0.057692307692307696,Draw,Non-Win
7522,Houston Dash,Striker,120,1300,0.09230769230769231,Draw,Non-Win
7522,Houston Dash,Wide Forward,225,1300,0.17307692307692307,Draw,Non-Win
7522,North Carolina Courage,Center Back,261,1286,0.20295489891135304,Draw,Non-Win
7522,North Carolina Courage,Defensive Midfield,257,1286,0.19984447900466562,Draw,Non-Win
7522,North Carolina Courage,Fullback,264,1286,0.2052877138413686,Draw,Non-Win
7522,North Carolina Courage,Goalkeeper,52,1286,0.04043545878693624,Draw,Non-Win
7522,North Carolina Courage,Striker,206,1286,0.16018662519440124,Draw,Non-Win
7522,North Carolina Courage,Wide Forward,246,1286,0.19129082426127528,Draw,Non-Win
7523,OL Reign,Center Back,262,1340,0.19552238805970149,Draw,Non-Win
7523,OL Reign,Central Midfield,369,1340,0.2753731343283582,Draw,Non-Win
7523,OL Reign,Fullback,240,1340,0.1791044776119403,Draw,Non-Win
7523,OL Reign,Goalkeeper,87,1340,0.06492537313432836,Draw,Non-Win
7523,OL Reign,Striker,109,1340,0.08134328358208955,Draw,Non-Win
7523,OL Reign,Wide Forward,273,1340,0.20373134328358208,Draw,Non-Win
7523,Orlando Pride,Attacking Midfield,151,1076,0.14033457249070633,Draw,Non-Win
7523,Orlando Pride,Center Back,119,1076,0.11059479553903345,Draw,Non-Win
7523,Orlando Pride,Defensive Midfield,255,1076,0.23698884758364314,Draw,Non-Win
7523,Orlando Pride,Fullback,194,1076,0.18029739776951673,Draw,Non-Win
7523,Orlando Pride,Goalkeeper,44,1076,0.040892193308550186,Draw,Non-Win
7523,Orlando Pride,Striker,134,1076,0.12453531598513011,Draw,Non-Win
7523,Orlando Pride,Wide Forward,179,1076,0.16635687732342008,Draw,Non-Win
7524,Houston Dash,Attacking Midfield,110,905,0.12154696132596685,Win,Win
7524,Houston Dash,Center Back,130,905,0.143646408839779,Win,Win
7524,Houston Dash,Defensive Midfield,117,905,0.1292817679558011,Win,Win
7524,Houston Dash,Fullback,178,905,0.19668508287292819,Win,Win
7524,Houston Dash,Goalkeeper,65,905,0.0718232044198895,Win,Win
7524,Houston Dash,Striker,124,905,0.13701657458563535,Win,Win
7524,Houston Dash,Wide Forward,181,905,0.2,Win,Win
7524,Orlando Pride,Center Back,313,1678,0.1865315852205006,Loss,Non-Win
7524,Orlando Pride,Central Midfield,430,1678,0.2562574493444577,Loss,Non-Win
7524,Orlando Pride,Defensive Midfield,160,1678,0.09535160905840286,Loss,Non-Win
7524,Orlando Pride,Fullback,299,1678,0.17818831942789035,Loss,Non-Win
7524,Orlando Pride,Goalkeeper,49,1678,0.029201430274135878,Loss,Non-Win
7524,Orlando Pride,Striker,131,1678,0.07806912991656734,Loss,Non-Win
7524,Orlando Pride,Wide Forward,296,1678,0.1764004767580453,Loss,Non-Win
7549,Iceland,Attacking Midfield,1,931,0.0010741138560687433,Loss,Non-Win
7549,Iceland,Center Back,113,931,0.12137486573576799,Loss,Non-Win
7549,Iceland,Defensive Midfield,245,931,0.2631578947368421,Loss,Non-Win
7549,Iceland,Fullback,184,931,0.19763694951664876,Loss,Non-Win
7549,Iceland,Goalkeeper,41,931,0.04403866809881848,Loss,Non-Win
7549,Iceland,Striker,185,931,0.19871106337271752,Loss,Non-Win
7549,Iceland,Wide Forward,162,931,0.17400644468313642,Loss,Non-Win
7549,Nigeria,Attacking Midfield,12,1430,0.008391608391608392,Win,Win
7549,Nigeria,Center Back,335,1430,0.23426573426573427,Win,Win
7549,Nigeria,Central Midfield,530,1430,0.3706293706293706,Win,Win
7549,Nigeria,Defensive Midfield,6,1430,0.004195804195804196,Win,Win
7549,Nigeria,Fullback,6,1430,0.004195804195804196,Win,Win
7549,Nigeria,Goalkeeper,28,1430,0.019580419580419582,Win,Win
7549,Nigeria,Striker,249,1430,0.17412587412587413,Win,Win
7549,Nigeria,Wide Forward,264,1430,0.18461538461538463,Win,Win
7555,Colombia,Attacking Midfield,230,1611,0.14276846679081315,Win,Win
7555,Colombia,Center Back,207,1611,0.12849162011173185,Win,Win
7555,Colombia,Defensive Midfield,287,1611,0.17815021725636251,Win,Win
7555,Colombia,Fullback,247,1611,0.15332091868404718,Win,Win
7555,Colombia,Goalkeeper,45,1611,0.027932960893854747,Win,Win
7555,Colombia,Striker,144,1611,0.0893854748603352,Win,Win
7555,Colombia,Wide Forward,451,1611,0.27995034140285535,Win,Win
7555,Poland,Center Back,416,1179,0.35284139100932993,Loss,Non-Win
7555,Poland,Central Midfield,216,1179,0.183206106870229,Loss,Non-Win
7555,Poland,Goalkeeper,53,1179,0.04495335029686175,Loss,Non-Win
7555,Poland,Striker,134,1179,0.11365564037319763,Loss,Non-Win
7555,Poland,Wide Forward,360,1179,0.3053435114503817,Loss,Non-Win
7557,Iran,Center Back,88,628,0.14012738853503184,Draw,Non-Win
7557,Iran,Central Midfield,112,628,0.17834394904458598,Draw,Non-Win
7557,Iran,Defensive Midfield,59,628,0.09394904458598727,Draw,Non-Win
7557,Iran,Fullback,117,628,0.18630573248407642,Draw,Non-Win
7557,Iran,Goalkeeper,40,628,0.06369426751592357,Draw,Non-Win
7557,Iran,Striker,74,628,0.1178343949044586,Draw,Non-Win
7557,Iran,Wide Forward,138,628,0.2197452229299363,Draw,Non-Win
7557,Portugal,Center Back,346,1854,0.1866235167206041,Draw,Non-Win
7557,Portugal,Defensive Midfield,523,1854,0.2820927723840345,Draw,Non-Win
7557,Portugal,Fullback,355,1854,0.19147788565264293,Draw,Non-Win
7557,Portugal,Goalkeeper,42,1854,0.022653721682847898,Draw,Non-Win
7557,Portugal,Striker,240,1854,0.12944983818770225,Draw,Non-Win
7557,Portugal,Wide Forward,348,1854,0.18770226537216828,Draw,Non-Win
7563,Denmark,Center Back,185,935,0.19786096256684493,Draw,Non-Win
7563,Denmark,Central Midfield,207,935,0.22139037433155082,Draw,Non-Win
7563,Denmark,Defensive Midfield,55,935,0.058823529411764705,Draw,Non-Win
7563,Denmark,Fullback,157,935,0.1679144385026738,Draw,Non-Win
7563,Denmark,Goalkeeper,63,935,0.06737967914438503,Draw,Non-Win
7563,Denmark,Striker,97,935,0.10374331550802139,Draw,Non-Win
7563,Denmark,Wide Forward,171,935,0.18288770053475936,Draw,Non-Win
7563,France,Attacking Midfield,188,1984,0.09475806451612903,Draw,Non-Win
7563,France,Center Back,421,1984,0.21219758064516128,Draw,Non-Win
7563,France,Defensive Midfield,404,1984,0.20362903225806453,Draw,Non-Win
7563,France,Fullback,475,1984,0.23941532258064516,Draw,Non-Win
7563,France,Goalkeeper,54,1984,0.02721774193548387,Draw,Non-Win
7563,France,Striker,68,1984,0.034274193548387094,Draw,Non-Win
7563,France,Wide Forward,374,1984,0.18850806451612903,Draw,Non-Win
7570,Belgium,Center Back,603,1686,0.35765124555160144,Win,Win
7570,Belgium,Central Midfield,386,1686,0.22894424673784106,Win,Win
7570,Belgium,Goalkeeper,84,1686,0.0498220640569395,Win,Win
7570,Belgium,Striker,84,1686,0.0498220640569395,Win,Win
7570,Belgium,Wide Forward,529,1686,0.3137603795966785,Win,Win
7570,England,Attacking Midfield,278,1504,0.1848404255319149,Loss,Non-Win
7570,England,Center Back,487,1504,0.3238031914893617,Loss,Non-Win
7570,England,Defensive Midfield,171,1504,0.11369680851063829,Loss,Non-Win
7570,England,Goalkeeper,82,1504,0.05452127659574468,Loss,Non-Win
7570,England,Striker,163,1504,0.10837765957446809,Loss,Non-Win
7570,England,Wide Forward,323,1504,0.21476063829787234,Loss,Non-Win
7571,Colombia,Attacking Midfield,90,1233,0.072992700729927,Win,Win
7571,Colombia,Center Back,312,1233,0.25304136253041365,Win,Win
7571,Colombia,Central Midfield,195,1233,0.15815085158150852,Win,Win
7571,Colombia,Fullback,237,1233,0.1922141119221411,Win,Win
7571,Colombia,Goalkeeper,56,1233,0.0454176804541768,Win,Win
7571,Colombia,Striker,83,1233,0.06731549067315491,Win,Win
7571,Colombia,Wide Forward,260,1233,0.21086780210867803,Win,Win
7571,Senegal,Center Back,203,866,0.23441108545034642,Loss,Non-Win
7571,Senegal,Central Midfield,168,866,0.19399538106235567,Loss,Non-Win
7571,Senegal,Fullback,139,866,0.1605080831408776,Loss,Non-Win
7571,Senegal,Goalkeeper,36,866,0.04157043879907621,Loss,Non-Win
7571,Senegal,Striker,187,866,0.21593533487297922,Loss,Non-Win
7571,Senegal,Wide Forward,133,866,0.1535796766743649,Loss,Non-Win
7572,Japan,Center Back,447,1584,0.2821969696969697,Loss,Non-Win
7572,Japan,Central Midfield,380,1584,0.2398989898989899,Loss,Non-Win
7572,Japan,Defensive Midfield,41,1584,0.025883838383838384,Loss,Non-Win
7572,Japan,Fullback,241,1584,0.15214646464646464,Loss,Non-Win
7572,Japan,Goalkeeper,40,1584,0.025252525252525252,Loss,Non-Win
7572,Japan,Striker,162,1584,0.10227272727272728,Loss,Non-Win
7572,Japan,Wide Forward,273,1584,0.17234848484848486,Loss,Non-Win
7572,Poland,Attacking Midfield,138,1415,0.09752650176678446,Win,Win
7572,Poland,Center Back,404,1415,0.2855123674911661,Win,Win
7572,Poland,Defensive Midfield,213,1415,0.15053003533568904,Win,Win
7572,Poland,Fullback,264,1415,0.18657243816254418,Win,Win
7572,Poland,Goalkeeper,56,1415,0.039575971731448764,Win,Win
7572,Poland,Striker,101,1415,0.07137809187279152,Win,Win
7572,Poland,Wide Forward,239,1415,0.16890459363957597,Win,Win
7576,Portugal,Center Back,155,1086,0.1427255985267035,Draw,Non-Win
7576,Portugal,Central Midfield,238,1086,0.21915285451197053,Draw,Non-Win
7576,Portugal,Fullback,252,1086,0.23204419889502761,Draw,Non-Win
7576,Portugal,Goalkeeper,49,1086,0.04511970534069982,Draw,Non-Win
7576,Portugal,Striker,206,1086,0.18968692449355432,Draw,Non-Win
7576,Portugal,Wide Forward,186,1086,0.1712707182320442,Draw,Non-Win
7576,Spain,Center Back,499,2249,0.2218763895064473,Draw,Non-Win
7576,Spain,Central Midfield,529,2249,0.2352156514006225,Draw,Non-Win
7576,Spain,Defensive Midfield,193,2249,0.08581591818586039,Draw,Non-Win
7576,Spain,Fullback,403,2249,0.1791907514450867,Draw,Non-Win
7576,Spain,Goalkeeper,33,2249,0.014673188083592708,Draw,Non-Win
7576,Spain,Striker,103,2249,0.04579813250333482,Draw,Non-Win
7576,Spain,Wide Forward,489,2249,0.21742996887505558,Draw,Non-Win
7580,Argentina,Center Back,333,1586,0.20996216897856243,Loss,Non-Win
7580,Argentina,Central Midfield,345,1586,0.21752837326607818,Loss,Non-Win
7580,Argentina,Defensive Midfield,113,1586,0.0712484237074401,Loss,Non-Win
7580,Argentina,Fullback,303,1586,0.19104665825977302,Loss,Non-Win
7580,Argentina,Goalkeeper,47,1586,0.029634300126103404,Loss,Non-Win
7580,Argentina,Striker,193,1586,0.12168978562421186,Loss,Non-Win
7580,Argentina,Wide Forward,252,1586,0.15889029003783103,Loss,Non-Win
7580,France,Center Back,202,1042,0.19385796545105566,Win,Win
7580,France,Defensive Midfield,286,1042,0.2744721689059501,Win,Win
7580,France,Fullback,221,1042,0.21209213051823417,Win,Win
7580,France,Goalkeeper,52,1042,0.04990403071017274,Win,Win
7580,France,Striker,58,1042,0.05566218809980806,Win,Win
7580,France,Wide Forward,223,1042,0.21401151631477927,Win,Win
8649,France,Attacking Midfield,175,1614,0.10842627013630732,Win,Win
8649,France,Center Back,149,1614,0.09231722428748451,Win,Win
8649,France,Central Midfield,366,1614,0.22676579925650558,Win,Win
8649,France,Defensive Midfield,32,1614,0.01982651796778191,Win,Win
8649,France,Fullback,375,1614,0.23234200743494424,Win,Win
8649,France,Goalkeeper,55,1614,0.03407682775712516,Win,Win
8649,France,Striker,129,1614,0.07992565055762081,Win,Win
8649,France,Wide Forward,333,1614,0.20631970260223048,Win,Win
8649,Uruguay,Attacking Midfield,72,912,0.07894736842105263,Loss,Non-Win
8649,Uruguay,Center Back,149,912,0.16337719298245615,Loss,Non-Win
8649,Uruguay,Central Midfield,173,912,0.18969298245614036,Loss,Non-Win
8649,Uruguay,Defensive Midfield,57,912,0.0625,Loss,Non-Win
8649,Uruguay,Fullback,168,912,0.18421052631578946,Loss,Non-Win
8649,Uruguay,Goalkeeper,32,912,0.03508771929824561,Loss,Non-Win
8649,Uruguay,Striker,161,912,0.17653508771929824,Loss,Non-Win
8649,Uruguay,Wide Forward,100,912,0.10964912280701754,Loss,Non-Win
8651,England,Attacking Midfield,291,1525,0.19081967213114753,Win,Win
8651,England,Center Back,460,1525,0.3016393442622951,Win,Win
8651,England,Defensive Midfield,158,1525,0.10360655737704919,Win,Win
8651,England,Fullback,21,1525,0.01377049180327869,Win,Win
8651,England,Goalkeeper,78,1525,0.051147540983606556,Win,Win
8651,England,Striker,215,1525,0.14098360655737704,Win,Win
8651,England,Wide Forward,302,1525,0.1980327868852459,Win,Win
8651,Sweden,Center Back,198,1028,0.1926070038910506,Loss,Non-Win
8651,Sweden,Central Midfield,174,1028,0.16926070038910507,Loss,Non-Win
8651,Sweden,Fullback,267,1028,0.259727626459144,Loss,Non-Win
8651,Sweden,Goalkeeper,52,1028,0.05058365758754864,Loss,Non-Win
8651,Sweden,Striker,145,1028,0.14105058365758755,Loss,Non-Win
8651,Sweden,Wide Forward,192,1028,0.1867704280155642,Loss,Non-Win
8657,Belgium,Center Back,379,1486,0.2550471063257066,Win,Win
8657,Belgium,Defensive Midfield,317,1486,0.2133243606998654,Win,Win
8657,Belgium,Fullback,214,1486,0.1440107671601615,Win,Win
8657,Belgium,Goalkeeper,67,1486,0.04508748317631225,Win,Win
8657,Belgium,Striker,99,1486,0.06662180349932706,Win,Win
8657,Belgium,Wide Forward,410,1486,0.2759084791386272,Win,Win
8657,England,Center Back,606,2046,0.2961876832844575,Loss,Non-Win
8657,England,Central Midfield,470,2046,0.22971652003910067,Loss,Non-Win
8657,England,Defensive Midfield,254,2046,0.1241446725317693,Loss,Non-Win
8657,England,Fullback,389,2046,0.19012707722385142,Loss,Non-Win
8657,England,Goalkeeper,45,2046,0.021994134897360705,Loss,Non-Win
8657,England,Striker,282,2046,0.1378299120234604,Loss,Non-Win
9602,Barcelona,Center Back,440,1996,0.22044088176352705,Win,Win
9602,Barcelona,Central Midfield,448,1996,0.22444889779559118,Win,Win
9602,Barcelona,Defensive Midfield,220,1996,0.11022044088176353,Win,Win
9602,Barcelona,Fullback,410,1996,0.20541082164328658,Win,Win
9602,Barcelona,Goalkeeper,43,1996,0.02154308617234469,Win,Win
9602,Barcelona,Striker,94,1996,0.047094188376753505,Win,Win
9602,Barcelona,Wide Forward,341,1996,0.17084168336673347,Win,Win
9602,Getafe,Attacking Midfield,58,857,0.0676779463243874,Loss,Non-Win
9602,Getafe,Center Back,92,857,0.1073512252042007,Loss,Non-Win
9602,Getafe,Defensive Midfield,125,857,0.14585764294049008,Loss,Non-Win
9602,Getafe,Fullback,165,857,0.19253208868144692,Loss,Non-Win
9602,Getafe,Goalkeeper,63,857,0.073512252042007,Loss,Non-Win
9602,Getafe,Striker,141,857,0.1645274212368728,Loss,Non-Win
9602,Getafe,Wide Forward,213,857,0.2485414235705951,Loss,Non-Win
9620,Barcelona,Center Back,433,1574,0.27509529860228715,Win,Win
9620,Barcelona,Defensive Midfield,342,1574,0.21728081321473952,Win,Win
9620,Barcelona,Fullback,233,1574,0.1480304955527319,Win,Win
9620,Barcelona,Goalkeeper,98,1574,0.062261753494282084,Win,Win
9620,Barcelona,Striker,209,1574,0.13278271918678525,Win,Win
9620,Barcelona,Wide Forward,259,1574,0.1645489199491741,Win,Win
9620,Girona,Attacking Midfield,114,1070,0.10654205607476636,Loss,Non-Win
9620,Girona,Center Back,268,1070,0.2504672897196262,Loss,Non-Win
9620,Girona,Central Midfield,275,1070,0.2570093457943925,Loss,Non-Win
9620,Girona,Defensive Midfield,38,1070,0.03551401869158879,Loss,Non-Win
9620,Girona,Fullback,246,1070,0.22990654205607478,Loss,Non-Win
9620,Girona,Goalkeeper,52,1070,0.048598130841121495,Loss,Non-Win
9620,Girona,Striker,77,1070,0.07196261682242991,Loss,Non-Win
9695,Barcelona,Center Back,322,2232,0.1442652329749104,Draw,Non-Win
9695,Barcelona,Defensive Midfield,491,2232,0.2199820788530466,Draw,Non-Win
9695,Barcelona,Fullback,441,2232,0.1975806451612903,Draw,Non-Win
9695,Barcelona,Goalkeeper,53,2232,0.023745519713261647,Draw,Non-Win
9695,Barcelona,Striker,433,2232,0.19399641577060933,Draw,Non-Win
9695,Barcelona,Wide Forward,492,2232,0.22043010752688172,Draw,Non-Win
9695,Valencia,Center Back,122,984,0.12398373983739837,Draw,Non-Win
9695,Valencia,Defensive Midfield,257,984,0.2611788617886179,Draw,Non-Win
9695,Valencia,Fullback,199,984,0.20223577235772358,Draw,Non-Win
9695,Valencia,Goalkeeper,41,984,0.041666666666666664,Draw,Non-Win
9695,Valencia,Striker,182,984,0.18495934959349594,Draw,Non-Win
9695,Valencia,Wide Forward,183,984,0.18597560975609756,Draw,Non-Win
9783,Barcelona,Attacking Midfield,40,1822,0.021953896816684963,Draw,Non-Win
9783,Barcelona,Center Back,274,1822,0.150384193194292,Draw,Non-Win
9783,Barcelona,Central Midfield,468,1822,0.25686059275521406,Draw,Non-Win
9783,Barcelona,Defensive Midfield,202,1822,0.11086717892425905,Draw,Non-Win
9783,Barcelona,Fullback,411,1822,0.22557628979143798,Draw,Non-Win
9783,Barcelona,Goalkeeper,56,1822,0.030735455543358946,Draw,Non-Win
9783,Barcelona,Striker,133,1822,0.0729967069154775,Draw,Non-Win
9783,Barcelona,Wide Forward,238,1822,0.13062568605927552,Draw,Non-Win
9783,Espanyol,Center Back,47,674,0.06973293768545995,Draw,Non-Win
9783,Espanyol,Defensive Midfield,117,674,0.17359050445103857,Draw,Non-Win
9783,Espanyol,Fullback,150,674,0.22255192878338279,Draw,Non-Win
9783,Espanyol,Goalkeeper,27,674,0.040059347181008904,Draw,Non-Win
9783,Espanyol,Striker,188,674,0.2789317507418398,Draw,Non-Win
9783,Espanyol,Wide Forward,145,674,0.21513353115727002,Draw,Non-Win
9827,Barcelona,Center Back,277,1638,0.16910866910866912,Draw,Non-Win
9827,Barcelona,Defensive Midfield,397,1638,0.24236874236874237,Draw,Non-Win
9827,Barcelona,Fullback,262,1638,0.15995115995115994,Draw,Non-Win
9827,Barcelona,Goalkeeper,91,1638,0.05555555555555555,Draw,Non-Win
9827,Barcelona,Striker,270,1638,0.16483516483516483,Draw,Non-Win
9827,Barcelona,Wide Forward,341,1638,0.2081807081807082,Draw,Non-Win
9827,Las Palmas,Attacking Midfield,87,950,0.09157894736842105,Draw,Non-Win
9827,Las Palmas,Center Back,130,950,0.1368421052631579,Draw,Non-Win
9827,Las Palmas,Defensive Midfield,225,950,0.23684210526315788,Draw,Non-Win
9827,Las Palmas,Fullback,199,950,0.2094736842105263,Draw,Non-Win
9827,Las Palmas,Goalkeeper,91,950,0.09578947368421052,Draw,Non-Win
9827,Las Palmas,Striker,85,950,0.08947368421052632,Draw,Non-Win
9827,Las Palmas,Wide Forward,133,950,0.14,Draw,Non-Win
9889,Barcelona,Attacking Midfield,117,1500,0.078,Draw,Non-Win
9889,Barcelona,Center Back,249,1500,0.166,Draw,Non-Win
9889,Barcelona,Central Midfield,258,1500,0.172,Draw,Non-Win
9889,Barcelona,Defensive Midfield,98,1500,0.06533333333333333,Draw,Non-Win
9889,Barcelona,Fullback,307,1500,0.20466666666666666,Draw,Non-Win
9889,Barcelona,Goalkeeper,91,1500,0.06066666666666667,Draw,Non-Win
9889,Barcelona,Striker,113,1500,0.07533333333333334,Draw,Non-Win
9889,Barcelona,Wide Forward,267,1500,0.178,Draw,Non-Win
9889,Celta Vigo,Center Back,364,1392,0.2614942528735632,Draw,Non-Win
9889,Celta Vigo,Central Midfield,261,1392,0.1875,Draw,Non-Win
9889,Celta Vigo,Defensive Midfield,135,1392,0.09698275862068965,Draw,Non-Win
9889,Celta Vigo,Fullback,19,1392,0.013649425287356323,Draw,Non-Win
9889,Celta Vigo,Goalkeeper,56,1392,0.040229885057471264,Draw,Non-Win
9889,Celta Vigo,Striker,226,1392,0.16235632183908047,Draw,Non-Win
9889,Celta Vigo,Wide Forward,331,1392,0.2377873563218391,Draw,Non-Win
16073,Atlético Madrid,Center Back,91,1015,0.0896551724137931,Draw,Non-Win
16073,Atlético Madrid,Central Midfield,209,1015,0.20591133004926107,Draw,Non-Win
16073,Atlético Madrid,Fullback,227,1015,0.22364532019704433,Draw,Non-Win
16073,Atlético Madrid,Goalkeeper,26,1015,0.02561576354679803,Draw,Non-Win
16073,Atlético Madrid,Striker,196,1015,0.19310344827586207,Draw,Non-Win
16073,Atlético Madrid,Wide Forward,266,1015,0.2620689655172414,Draw,Non-Win
16073,Barcelona,Center Back,419,2235,0.18747203579418345,Draw,Non-Win
16073,Barcelona,Central Midfield,495,2235,0.2214765100671141,Draw,Non-Win
16073,Barcelona,Fullback,472,2235,0.21118568232662194,Draw,Non-Win
16073,Barcelona,Goalkeeper,74,2235,0.033109619686800894,Draw,Non-Win
16073,Barcelona,Striker,370,2235,0.16554809843400448,Draw,Non-Win
16073,Barcelona,Wide Forward,405,2235,0.18120805369127516,Draw,Non-Win
16079,Barcelona,Center Back,306,2057,0.1487603305785124,Win,Win
16079,Barcelona,Central Midfield,443,2057,0.21536217792902285,Win,Win
16079,Barcelona,Defensive Midfield,234,2057,0.11375789985415653,Win,Win
16079,Barcelona,Fullback,415,2057,0.2017501215362178,Win,Win
16079,Barcelona,Goalkeeper,42,2057,0.020418084589207585,Win,Win
16079,Barcelona,Striker,157,2057,0.07632474477394263,Win,Win
16079,Barcelona,Wide Forward,460,2057,0.2236266407389402,Win,Win
16079,Villarreal,Center Back,247,1213,0.20362737015663643,Loss,Non-Win
16079,Villarreal,Central Midfield,244,1213,0.20115416323165705,Loss,Non-Win
16079,Villarreal,Defensive Midfield,151,1213,0.12448474855729597,Loss,Non-Win
16079,Villarreal,Fullback,207,1213,0.17065127782357792,Loss,Non-Win
16079,Villarreal,Goalkeeper,52,1213,0.04286892003297609,Loss,Non-Win
16079,Villarreal,Striker,98,1213,0.0807914262159934,Loss,Non-Win
16079,Villarreal,Wide Forward,214,1213,0.17642209398186315,Loss,Non-Win
16109,Barcelona,Center Back,334,1616,0.20668316831683167,Win,Win
16109,Barcelona,Central Midfield,303,1616,0.1875,Win,Win
16109,Barcelona,Defensive Midfield,154,1616,0.0952970297029703,Win,Win
16109,Barcelona,Fullback,367,1616,0.2271039603960396,Win,Win
16109,Barcelona,Goalkeeper,75,1616,0.04641089108910891,Win,Win
16109,Barcelona,Striker,90,1616,0.055693069306930694,Win,Win
16109,Barcelona,Wide Forward,293,1616,0.1813118811881188,Win,Win
16109,Celta Vigo,Attacking Midfield,84,1509,0.055666003976143144,Loss,Non-Win
